feature_name,base_feature_name,feature_kind,domain,report_schema_version,ic,signed_ic,rank_ic,icir,abs_ic,window_count,window_signed_ic_mean,window_rank_ic_mean,window_icir_mean,window_signed_ic_std,positive_window_share,negative_window_share,sign_consistency,dominant_sign,stability_score,n_obs,n_dates,n_tickers,passed,window_metrics_json,corr_cluster_id,corr_cluster_size,corr_cluster_representative,retained_ridge,selection_rank_ridge,retained_xgboost,selection_rank_xgboost,retained_lightgbm,selection_rank_lightgbm,retained
is_missing_dividend_yield,dividend_yield,missing_indicator,fundamental,2,0.019538626586554874,0.019538626586554874,0.017372243994670397,0.1649637373891498,0.019538626586554874,15,0.019561185222248353,0.01740088496613149,0.23278936260599128,0.025409580868891585,0.8,0.2,0.8,positive,0.015648948177798685,1040379,1883,645,True,"[{""icir"": 0.5020750099146885, ""n_dates"": 125, ""n_obs"": 72554, ""n_tickers"": 586, ""rank_ic"": 0.03705019187308871, ""signed_ic"": 0.03772311383340348, ""window_id"": ""2018H1""}, {""icir"": 0.11407549433958059, ""n_dates"": 126, ""n_obs"": 72248, ""n_tickers"": 583, ""rank_ic"": 0.014911587882632953, ""signed_ic"": 0.01565660048281706, ""window_id"": ""2018H2""}, {""icir"": 0.6201802402403934, ""n_dates"": 124, ""n_obs"": 70727, ""n_tickers"": 579, ""rank_ic"": 0.04851514756233289, ""signed_ic"": 0.04373816877083456, ""window_id"": ""2019H1""}, {""icir"": 0.24241611698452073, ""n_dates"": 128, ""n_obs"": 72871, ""n_tickers"": 576, ""rank_ic"": 0.024842689810614972, ""signed_ic"": 0.022930801767063927, ""window_id"": ""2019H2""}, {""icir"": 0.6376563221315328, ""n_dates"": 125, ""n_obs"": 70942, ""n_tickers"": 574, ""rank_ic"": 0.04072803145767945, ""signed_ic"": 0.051491087221766506, ""window_id"": ""2020H1""}, {""icir"": 0.5317438744921965, ""n_dates"": 128, ""n_obs"": 72088, ""n_tickers"": 572, ""rank_ic"": 0.037247063151305146, ""signed_ic"": 0.04571298118566826, ""window_id"": ""2020H2""}, {""icir"": 0.17300532243319008, ""n_dates"": 124, ""n_obs"": 69246, ""n_tickers"": 566, ""rank_ic"": 0.02107479021564641, ""signed_ic"": 0.02547870335705505, ""window_id"": ""2021H1""}, {""icir"": -0.15356695514421329, ""n_dates"": 128, ""n_obs"": 70948, ""n_tickers"": 558, ""rank_ic"": -0.020369833804721453, ""signed_ic"": -0.020311863937137194, ""window_id"": ""2021H2""}, {""icir"": -0.1736463059338828, ""n_dates"": 124, ""n_obs"": 67903, ""n_tickers"": 555, ""rank_ic"": -0.020070301409381767, ""signed_ic"": -0.02853621391404922, ""window_id"": ""2022H1""}, {""icir"": -0.07000426133430686, ""n_dates"": 127, ""n_obs"": 69035, ""n_tickers"": 550, ""rank_ic"": -0.009179279458057557, ""signed_ic"": -0.01057367133963291, ""window_id"": ""2022H2""}, {""icir"": 0.5471670677969441, ""n_dates"": 124, ""n_obs"": 66864, ""n_tickers"": 544, ""rank_ic"": 0.0476803998367272, ""signed_ic"": 0.05901729519940849, ""window_id"": ""2023H1""}, {""icir"": 0.03997951242103313, ""n_dates"": 126, ""n_obs"": 67680, ""n_tickers"": 540, ""rank_ic"": 0.004408218467945955, ""signed_ic"": 0.005379871506736886, ""window_id"": ""2023H2""}, {""icir"": 0.13852441616143368, ""n_dates"": 124, ""n_obs"": 66073, ""n_tickers"": 538, ""rank_ic"": 0.00814846481792955, ""signed_ic"": 0.013180973801246837, ""window_id"": ""2024H1""}, {""icir"": 0.31837586384480493, ""n_dates"": 128, ""n_obs"": 67533, ""n_tickers"": 531, ""rank_ic"": 0.023763656474951537, ""signed_ic"": 0.029932567136703846, ""window_id"": ""2024H2""}, {""icir"": 0.02385872074195385, ""n_dates"": 122, ""n_obs"": 63667, ""n_tickers"": 525, ""rank_ic"": 0.0022624476132782952, ""signed_ic"": 0.0025973632618397223, ""window_id"": ""2025H1""}]",13.0,1.0,is_missing_dividend_yield,True,1.0,True,1.0,True,1.0,True
value_mom_pb,value_mom_pb,base,composite,2,-0.017693091035863556,-0.017693091035863556,-0.022876477742155323,-0.1189189211199788,0.017693091035863556,15,-0.017741422052958263,-0.022949730659809667,-0.13195945342682186,0.027589741516340107,0.2,0.8,0.8,negative,0.014193137642366611,902334,1883,628,True,"[{""icir"": -0.2924227265040261, ""n_dates"": 125, ""n_obs"": 33346, ""n_tickers"": 567, ""rank_ic"": -0.05831036071369176, ""signed_ic"": -0.02802077116133064, ""window_id"": ""2018H1""}, {""icir"": -0.2623818936945565, ""n_dates"": 126, ""n_obs"": 65147, ""n_tickers"": 568, ""rank_ic"": -0.03287806519594193, ""signed_ic"": -0.03577466336100369, ""window_id"": ""2018H2""}, {""icir"": -0.3610508355932258, ""n_dates"": 124, ""n_obs"": 60870, ""n_tickers"": 567, ""rank_ic"": -0.03970908470899983, ""signed_ic"": -0.0325160245131105, ""window_id"": ""2019H1""}, {""icir"": -0.24926251942578576, ""n_dates"": 128, ""n_obs"": 66179, ""n_tickers"": 570, ""rank_ic"": -0.035218117440543005, ""signed_ic"": -0.032104307054250124, ""window_id"": ""2019H2""}, {""icir"": -0.44111927300756354, ""n_dates"": 125, ""n_obs"": 61853, ""n_tickers"": 568, ""rank_ic"": -0.1015253819071647, ""signed_ic"": -0.09214483613025914, ""window_id"": ""2020H1""}, {""icir"": 0.010966025912697522, ""n_dates"": 128, ""n_obs"": 66013, ""n_tickers"": 563, ""rank_ic"": -0.004548484114697302, ""signed_ic"": 0.002359398915468283, ""window_id"": ""2020H2""}, {""icir"": -0.04800315498199542, ""n_dates"": 124, ""n_obs"": 61019, ""n_tickers"": 557, ""rank_ic"": -0.010660113895885162, ""signed_ic"": -0.00969762716708734, ""window_id"": ""2021H1""}, {""icir"": -0.01757023220185717, ""n_dates"": 128, ""n_obs"": 65323, ""n_tickers"": 554, ""rank_ic"": -0.009061588765964357, ""signed_ic"": -0.0031614651636688185, ""window_id"": ""2021H2""}, {""icir"": 0.22084301330198644, ""n_dates"": 124, ""n_obs"": 60032, ""n_tickers"": 551, ""rank_ic"": 0.023421323297639456, ""signed_ic"": 0.03227487298927056, ""window_id"": ""2022H1""}, {""icir"": 0.10706195179147601, ""n_dates"": 127, ""n_obs"": 63649, ""n_tickers"": 545, ""rank_ic"": 0.011372538233494692, ""signed_ic"": 0.010416633164872844, ""window_id"": ""2022H2""}, {""icir"": -0.27486026331605373, ""n_dates"": 124, ""n_obs"": 58945, ""n_tickers"": 538, ""rank_ic"": -0.03442560910007203, ""signed_ic"": -0.0287531076596038, ""window_id"": ""2023H1""}, {""icir"": -0.002934732704192939, ""n_dates"": 126, ""n_obs"": 62108, ""n_tickers"": 536, ""rank_ic"": -0.0018613460075561348, ""signed_ic"": -0.0003354280429565348, ""window_id"": ""2023H2""}, {""icir"": -0.2723723258516292, ""n_dates"": 124, ""n_obs"": 58653, ""n_tickers"": 534, ""rank_ic"": -0.03964734260160381, ""signed_ic"": -0.03641319124438313, ""window_id"": ""2024H1""}, {""icir"": -0.06250606328552379, ""n_dates"": 128, ""n_obs"": 62417, ""n_tickers"": 528, ""rank_ic"": -0.0036312505954352566, ""signed_ic"": -0.008130941157780824, ""window_id"": ""2024H2""}, {""icir"": -0.033778771842077705, ""n_dates"": 122, ""n_obs"": 56780, ""n_tickers"": 521, ""rank_ic"": -0.007563076380723986, ""signed_ic"": -0.004119873208551036, ""window_id"": ""2025H1""}]",7.0,3.0,value_mom_pb,True,2.0,True,2.0,True,2.0,True
gk_vol,gk_vol,base,technical,2,0.015778623230931987,0.015778623230931987,0.006123755062954618,0.06986128137603428,0.015778623230931987,15,0.015774870719125835,0.006107440691662967,0.09073216522840592,0.03138389120793106,0.7333333333333333,0.26666666666666666,0.7333333333333333,positive,0.011568238527358944,1039695,1883,645,True,"[{""icir"": 0.34156418396491384, ""n_dates"": 125, ""n_obs"": 72497, ""n_tickers"": 585, ""rank_ic"": 0.03467778287274936, ""signed_ic"": 0.0434401785263567, ""window_id"": ""2018H1""}, {""icir"": -0.12390403064682853, ""n_dates"": 126, ""n_obs"": 72230, ""n_tickers"": 581, ""rank_ic"": -0.029472909737389585, ""signed_ic"": -0.02633143077920023, ""window_id"": ""2018H2""}, {""icir"": 0.04816985388529111, ""n_dates"": 124, ""n_obs"": 70599, ""n_tickers"": 578, ""rank_ic"": 0.0038707254560722388, ""signed_ic"": 0.008122370475298618, ""window_id"": ""2019H1""}, {""icir"": 0.11462908117049686, ""n_dates"": 128, ""n_obs"": 72846, ""n_tickers"": 576, ""rank_ic"": 0.02153910159036118, ""signed_ic"": 0.020689072688477868, ""window_id"": ""2019H2""}, {""icir"": -0.07344887066781598, ""n_dates"": 125, ""n_obs"": 70866, ""n_tickers"": 574, ""rank_ic"": -0.04661949119171847, ""signed_ic"": -0.02231975387333449, ""window_id"": ""2020H1""}, {""icir"": 0.3624661891551793, ""n_dates"": 128, ""n_obs"": 72019, ""n_tickers"": 570, ""rank_ic"": 0.04947655501888566, ""signed_ic"": 0.06528353693537026, ""window_id"": ""2020H2""}, {""icir"": 0.15680655682335512, ""n_dates"": 124, ""n_obs"": 69182, ""n_tickers"": 566, ""rank_ic"": 0.017853105603071174, ""signed_ic"": 0.0359818069661837, ""window_id"": ""2021H1""}, {""icir"": -0.048436440436322885, ""n_dates"": 128, ""n_obs"": 70929, ""n_tickers"": 558, ""rank_ic"": -0.02153460663943579, ""signed_ic"": -0.011477966064260266, ""window_id"": ""2021H2""}, {""icir"": -0.17434003064377251, ""n_dates"": 124, ""n_obs"": 67884, ""n_tickers"": 555, ""rank_ic"": -0.04795004140851732, ""signed_ic"": -0.04785447460370267, ""window_id"": ""2022H1""}, {""icir"": 0.0019411994211706324, ""n_dates"": 127, ""n_obs"": 69024, ""n_tickers"": 549, ""rank_ic"": -0.00048249720021076086, ""signed_ic"": 0.0005130452511247142, ""window_id"": ""2022H2""}, {""icir"": 0.26476968443579807, ""n_dates"": 124, ""n_obs"": 66818, ""n_tickers"": 544, ""rank_ic"": 0.04579604691605106, ""signed_ic"": 0.0606184721678675, ""window_id"": ""2023H1""}, {""icir"": 0.13507572910123622, ""n_dates"": 126, ""n_obs"": 67642, ""n_tickers"": 540, ""rank_ic"": 0.026729198785661126, ""signed_ic"": 0.03009488300982649, ""window_id"": ""2023H2""}, {""icir"": 0.09111181661669822, ""n_dates"": 124, ""n_obs"": 66016, ""n_tickers"": 538, ""rank_ic"": -0.012257920268976008, ""signed_ic"": 0.014554418440507588, ""window_id"": ""2024H1""}, {""icir"": 0.12959670054092529, ""n_dates"": 128, ""n_obs"": 67476, ""n_tickers"": 531, ""rank_ic"": 0.015352773358487273, ""signed_ic"": 0.028723461742935146, ""window_id"": ""2024H2""}, {""icir"": 0.13498085570576407, ""n_dates"": 122, ""n_obs"": 63667, ""n_tickers"": 525, ""rank_ic"": 0.03463378721985336, ""signed_ic"": 0.03658543990343667, ""window_id"": ""2025H1""}]",4.0,2.0,gk_vol,True,3.0,True,3.0,True,3.0,True
revenue_growth_yoy,revenue_growth_yoy,base,fundamental,2,0.014828153091948237,0.014828153091948237,0.018455745896838578,0.10423258609210283,0.014828153091948237,15,0.01492583637942164,0.01858791560188142,0.13097781146371834,0.02266671627562985,0.7333333333333333,0.26666666666666666,0.7333333333333333,positive,0.010945613344909202,880656,1883,632,True,"[{""icir"": 0.21992020334859766, ""n_dates"": 125, ""n_obs"": 14913, ""n_tickers"": 123, ""rank_ic"": 0.035161353109690756, ""signed_ic"": 0.0249326174837283, ""window_id"": ""2018H1""}, {""icir"": 0.10476649026488274, ""n_dates"": 126, ""n_obs"": 14282, ""n_tickers"": 117, ""rank_ic"": -0.0008307442705075387, ""signed_ic"": 0.013112850501194259, ""window_id"": ""2018H2""}, {""icir"": 0.15206907576706025, ""n_dates"": 124, ""n_obs"": 34166, ""n_tickers"": 568, ""rank_ic"": 0.026759624336785356, ""signed_ic"": 0.019030779294802274, ""window_id"": ""2019H1""}, {""icir"": 0.21506434955028986, ""n_dates"": 128, ""n_obs"": 72040, ""n_tickers"": 570, ""rank_ic"": 0.031167689826593716, ""signed_ic"": 0.031210986048962205, ""window_id"": ""2019H2""}, {""icir"": 0.4157401611167437, ""n_dates"": 125, ""n_obs"": 70038, ""n_tickers"": 568, ""rank_ic"": 0.06607278536649687, ""signed_ic"": 0.06562390263714224, ""window_id"": ""2020H1""}, {""icir"": -0.1803103386438418, ""n_dates"": 128, ""n_obs"": 71531, ""n_tickers"": 568, ""rank_ic"": -0.036496672170085134, ""signed_ic"": -0.040866765708624166, ""window_id"": ""2020H2""}, {""icir"": 0.07516812233196977, ""n_dates"": 124, ""n_obs"": 68517, ""n_tickers"": 562, ""rank_ic"": 0.014378616659354306, ""signed_ic"": 0.015646795406859294, ""window_id"": ""2021H1""}, {""icir"": 0.08845692829655737, ""n_dates"": 128, ""n_obs"": 70320, ""n_tickers"": 554, ""rank_ic"": 0.010042538718140277, ""signed_ic"": 0.013319602461156994, ""window_id"": ""2021H2""}, {""icir"": -0.01832067529075526, ""n_dates"": 124, ""n_obs"": 67181, ""n_tickers"": 551, ""rank_ic"": 0.005057004095276105, ""signed_ic"": -0.0026691705561453184, ""window_id"": ""2022H1""}, {""icir"": -0.07543879855544429, ""n_dates"": 127, ""n_obs"": 68476, ""n_tickers"": 546, ""rank_ic"": -0.00701329166565446, ""signed_ic"": -0.008829734145210554, ""window_id"": ""2022H2""}, {""icir"": 0.35752562736631094, ""n_dates"": 124, ""n_obs"": 66275, ""n_tickers"": 540, ""rank_ic"": 0.039421074259209, ""signed_ic"": 0.02899171136211645, ""window_id"": ""2023H1""}, {""icir"": -0.017860147035636192, ""n_dates"": 126, ""n_obs"": 67077, ""n_tickers"": 536, ""rank_ic"": 0.005078321611210543, ""signed_ic"": -0.001524167044274796, ""window_id"": ""2023H2""}, {""icir"": 0.3302006459511122, ""n_dates"": 124, ""n_obs"": 65482, ""n_tickers"": 534, ""rank_ic"": 0.03582392111750783, ""signed_ic"": 0.0307688306024265, ""window_id"": ""2024H1""}, {""icir"": 0.19585441778241217, ""n_dates"": 128, ""n_obs"": 67092, ""n_tickers"": 528, ""rank_ic"": 0.02991598110946489, ""signed_ic"": 0.021289207550600625, ""window_id"": ""2024H2""}, {""icir"": 0.10183110970551573, ""n_dates"": 122, ""n_obs"": 63266, ""n_tickers"": 522, ""rank_ic"": 0.02428053192473875, ""signed_ic"": 0.013850099796590286, ""window_id"": ""2025H1""}]",9.0,1.0,revenue_growth_yoy,True,4.0,True,4.0,True,4.0,True
asset_growth,asset_growth,base,fundamental,2,0.013209850885538978,0.013209850885538978,0.014855136169638202,0.11523249257496694,0.013209850885538978,15,0.013241499111111617,0.014898802134487433,0.1645415400883732,0.024362114367407196,0.8,0.2,0.8,positive,0.010593199288889294,877152,1883,630,True,"[{""icir"": 0.4805304731082863, ""n_dates"": 125, ""n_obs"": 14801, ""n_tickers"": 122, ""rank_ic"": 0.04562708492877244, ""signed_ic"": 0.041469094328213815, ""window_id"": ""2018H1""}, {""icir"": -0.0095117817589366, ""n_dates"": 126, ""n_obs"": 14236, ""n_tickers"": 119, ""rank_ic"": -0.002399959553460776, ""signed_ic"": -0.001187285120513785, ""window_id"": ""2018H2""}, {""icir"": 0.3676340879285554, ""n_dates"": 124, ""n_obs"": 33860, ""n_tickers"": 561, ""rank_ic"": 0.031895533996028715, ""signed_ic"": 0.031189006510467358, ""window_id"": ""2019H1""}, {""icir"": 0.25900750294941977, ""n_dates"": 128, ""n_obs"": 71575, ""n_tickers"": 567, ""rank_ic"": 0.028692065361589324, ""signed_ic"": 0.024685009189972427, ""window_id"": ""2019H2""}, {""icir"": 0.6579444812593794, ""n_dates"": 125, ""n_obs"": 69933, ""n_tickers"": 566, ""rank_ic"": 0.054195891476622376, ""signed_ic"": 0.058536060108308086, ""window_id"": ""2020H1""}, {""icir"": 0.019607736864281352, ""n_dates"": 128, ""n_obs"": 71097, ""n_tickers"": 563, ""rank_ic"": 0.005093501025753895, ""signed_ic"": 0.0028963702411117266, ""window_id"": ""2020H2""}, {""icir"": 0.03325258287973725, ""n_dates"": 124, ""n_obs"": 68314, ""n_tickers"": 559, ""rank_ic"": 0.007188295442394737, ""signed_ic"": 0.005484153469230797, ""window_id"": ""2021H1""}, {""icir"": 0.11619822304387722, ""n_dates"": 128, ""n_obs"": 69729, ""n_tickers"": 551, ""rank_ic"": 0.012924283855441043, ""signed_ic"": 0.016632344574842195, ""window_id"": ""2021H2""}, {""icir"": -0.23023690981070563, ""n_dates"": 124, ""n_obs"": 66952, ""n_tickers"": 551, ""rank_ic"": -0.026739441846294915, ""signed_ic"": -0.032645808648079463, ""window_id"": ""2022H1""}, {""icir"": -0.32316387133348157, ""n_dates"": 127, ""n_obs"": 68465, ""n_tickers"": 545, ""rank_ic"": -0.03319512711522239, ""signed_ic"": -0.03579569249389794, ""window_id"": ""2022H2""}, {""icir"": 0.5000943663453657, ""n_dates"": 124, ""n_obs"": 66008, ""n_tickers"": 537, ""rank_ic"": 0.0314667525961591, ""signed_ic"": 0.03486769598397827, ""window_id"": ""2023H1""}, {""icir"": 0.1245069677209933, ""n_dates"": 126, ""n_obs"": 66890, ""n_tickers"": 534, ""rank_ic"": 0.010739000528674473, ""signed_ic"": 0.00828191971962829, ""window_id"": ""2023H2""}, {""icir"": 0.2589275120389937, ""n_dates"": 124, ""n_obs"": 65320, ""n_tickers"": 532, ""rank_ic"": 0.03159048353576421, ""signed_ic"": 0.023445708480854536, ""window_id"": ""2024H1""}, {""icir"": 0.18091376587310165, ""n_dates"": 128, ""n_obs"": 66864, ""n_tickers"": 527, ""rank_ic"": 0.01825028247849915, ""signed_ic"": 0.017137741545106368, ""window_id"": ""2024H2""}, {""icir"": 0.032417964216730315, ""n_dates"": 122, ""n_obs"": 63108, ""n_tickers"": 521, ""rank_ic"": 0.00815338530659011, ""signed_ic"": 0.0036261687774516065, ""window_id"": ""2025H1""}]",10.0,1.0,asset_growth,True,5.0,True,5.0,True,5.0,True
is_missing_ret_5d,ret_5d,missing_indicator,technical,2,-0.025047280124909536,-0.025047280124909536,-0.014980646270447406,-0.18475090003205286,0.025047280124909536,15,-0.014805797261589645,-0.014329384059925768,-0.39397146391098037,0.0868839547083157,0.2857142857142857,0.7142857142857143,0.7142857142857143,negative,0.010575569472564033,1040379,1883,645,True,"[{""icir"": -0.565319021364788, ""n_dates"": 125, ""n_obs"": 72554, ""n_tickers"": 586, ""rank_ic"": -0.02789813304817502, ""signed_ic"": -0.01735323968353716, ""window_id"": ""2018H1""}, {""icir"": -1.356523604255145, ""n_dates"": 126, ""n_obs"": 72248, ""n_tickers"": 583, ""rank_ic"": -0.0466403451354735, ""signed_ic"": -0.05437922331045408, ""window_id"": ""2018H2""}, {""icir"": -0.4448781488547243, ""n_dates"": 124, ""n_obs"": 70727, ""n_tickers"": 579, ""rank_ic"": -0.03398228421156957, ""signed_ic"": -0.08299857404847719, ""window_id"": ""2019H1""}, {""icir"": -2.848554285628023, ""n_dates"": 128, ""n_obs"": 72871, ""n_tickers"": 576, ""rank_ic"": -0.06692773960814466, ""signed_ic"": -0.10226860796074941, ""window_id"": ""2019H2""}, {""icir"": -0.5842183846817082, ""n_dates"": 125, ""n_obs"": 70942, ""n_tickers"": 574, ""rank_ic"": -0.027327214873899983, ""signed_ic"": -0.038659581852326215, ""window_id"": ""2020H1""}, {""icir"": 0.4527605238493588, ""n_dates"": 128, ""n_obs"": 72088, ""n_tickers"": 572, ""rank_ic"": 0.02493055647464337, ""signed_ic"": 0.03929924336186364, ""window_id"": ""2020H2""}, {""icir"": -0.6637499020395097, ""n_dates"": 124, ""n_obs"": 69246, ""n_tickers"": 566, ""rank_ic"": -0.046880801070209595, ""signed_ic"": -0.07042321325976546, ""window_id"": ""2021H1""}, {""icir"": 0.8925789255565162, ""n_dates"": 128, ""n_obs"": 70948, ""n_tickers"": 558, ""rank_ic"": 0.043914510205012726, ""signed_ic"": 0.26115343954151954, ""window_id"": ""2021H2""}, {""icir"": -0.3405166266783265, ""n_dates"": 124, ""n_obs"": 67903, ""n_tickers"": 555, ""rank_ic"": -0.013922295614852104, ""signed_ic"": -0.028980594989960418, ""window_id"": ""2022H1""}, {""icir"": -0.6219845313700318, ""n_dates"": 127, ""n_obs"": 69035, ""n_tickers"": 550, ""rank_ic"": -0.018296385286363098, ""signed_ic"": -0.07016378757327042, ""window_id"": ""2022H2""}, {""icir"": 1.3073330795771152, ""n_dates"": 124, ""n_obs"": 66864, ""n_tickers"": 544, ""rank_ic"": 0.04411042528075212, ""signed_ic"": 0.034421392029807964, ""window_id"": ""2023H1""}, {""icir"": -0.685323730816755, ""n_dates"": 126, ""n_obs"": 67680, ""n_tickers"": 540, ""rank_ic"": -0.03170378169061926, ""signed_ic"": -0.06831086767783313, ""window_id"": ""2023H2""}, {""icir"": 0.18428432550170265, ""n_dates"": 124, ""n_obs"": 66073, ""n_tickers"": 538, ""rank_ic"": 0.0036764244992142396, ""signed_ic"": 0.007854431398024048, ""window_id"": ""2024H1""}, {""icir"": -0.24148911354940653, ""n_dates"": 128, ""n_obs"": 67533, ""n_tickers"": 531, ""rank_ic"": -0.0036643127592763773, ""signed_ic"": -0.016471977637096732, ""window_id"": ""2024H2""}, {""icir"": null, ""n_dates"": 122, ""n_obs"": 63667, ""n_tickers"": 525, ""rank_ic"": null, ""signed_ic"": null, ""window_id"": ""2025H1""}]",11.0,1.0,is_missing_ret_5d,True,6.0,True,6.0,True,6.0,True
vol_rank,vol_rank,base,technical,2,0.015630180205996068,0.015630180205996068,0.006746261986864858,0.07123417083239468,0.015630180205996068,15,0.015654213557213904,0.006771971796482642,0.09033713497489913,0.032135447382252706,0.6666666666666666,0.3333333333333333,0.6666666666666666,positive,0.010436142371475936,1039659,1883,645,True,"[{""icir"": 0.2375610840351709, ""n_dates"": 125, ""n_obs"": 72495, ""n_tickers"": 585, ""rank_ic"": 0.01845227432161437, ""signed_ic"": 0.0284048777739666, ""window_id"": ""2018H1""}, {""icir"": -0.07494378114882386, ""n_dates"": 126, ""n_obs"": 72229, ""n_tickers"": 581, ""rank_ic"": -0.02014701072389499, ""signed_ic"": -0.01415411469205465, ""window_id"": ""2018H2""}, {""icir"": 0.10910078374631092, ""n_dates"": 124, ""n_obs"": 70592, ""n_tickers"": 577, ""rank_ic"": 0.02016182228965146, ""signed_ic"": 0.01870487244086154, ""window_id"": ""2019H1""}, {""icir"": 0.09716502504967055, ""n_dates"": 128, ""n_obs"": 72844, ""n_tickers"": 576, ""rank_ic"": 0.013783407799101938, ""signed_ic"": 0.017749915574984433, ""window_id"": ""2019H2""}, {""icir"": -0.10604553323166387, ""n_dates"": 125, ""n_obs"": 70862, ""n_tickers"": 574, ""rank_ic"": -0.05427341951345313, ""signed_ic"": -0.0333440994598376, ""window_id"": ""2020H1""}, {""icir"": 0.30025110230543955, ""n_dates"": 128, ""n_obs"": 72017, ""n_tickers"": 570, ""rank_ic"": 0.04499131213816969, ""signed_ic"": 0.057595662563996564, ""window_id"": ""2020H2""}, {""icir"": 0.14830245488288674, ""n_dates"": 124, ""n_obs"": 69177, ""n_tickers"": 565, ""rank_ic"": 0.016818770191084895, ""signed_ic"": 0.03277911054534449, ""window_id"": ""2021H1""}, {""icir"": -0.05303006155033654, ""n_dates"": 128, ""n_obs"": 70928, ""n_tickers"": 558, ""rank_ic"": -0.02109378695755651, ""signed_ic"": -0.01209986367658862, ""window_id"": ""2021H2""}, {""icir"": -0.20462490473512887, ""n_dates"": 124, ""n_obs"": 67883, ""n_tickers"": 555, ""rank_ic"": -0.054675619307327984, ""signed_ic"": -0.05340990619981137, ""window_id"": ""2022H1""}, {""icir"": -0.014129756430004671, ""n_dates"": 127, ""n_obs"": 69024, ""n_tickers"": 549, ""rank_ic"": -0.0073472332165084265, ""signed_ic"": -0.0036221111728346614, ""window_id"": ""2022H2""}, {""icir"": 0.28733763038547255, ""n_dates"": 124, ""n_obs"": 66815, ""n_tickers"": 544, ""rank_ic"": 0.05496441123832922, ""signed_ic"": 0.06279223044055049, ""window_id"": ""2023H1""}, {""icir"": 0.19418916190848137, ""n_dates"": 126, ""n_obs"": 67640, ""n_tickers"": 540, ""rank_ic"": 0.039181820860584776, ""signed_ic"": 0.039669172652219864, ""window_id"": ""2023H2""}, {""icir"": 0.10785442087970598, ""n_dates"": 124, ""n_obs"": 66013, ""n_tickers"": 538, ""rank_ic"": -0.009196141456685685, ""signed_ic"": 0.01527614961794251, ""window_id"": ""2024H1""}, {""icir"": 0.1472841622455495, ""n_dates"": 128, ""n_obs"": 67473, ""n_tickers"": 531, ""rank_ic"": 0.01605520183770019, ""signed_ic"": 0.030587884467691593, ""window_id"": ""2024H2""}, {""icir"": 0.17878523628075693, ""n_dates"": 122, ""n_obs"": 63667, ""n_tickers"": 525, ""rank_ic"": 0.0439037674464298, ""signed_ic"": 0.047883422481777356, ""window_id"": ""2025H1""}]",2.0,2.0,vol_rank,True,7.0,True,7.0,True,7.0,True
